# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 310         3.596       51.442      8.00        Vlissingen  
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
STN,YYYYMMDD,FG,TG,RH
  310,20240417,   40,   72,   29
  310,20240418,   50,   84,   18
  310,20240419,  105,   92,   41
  310,20240420,   70,   72,   25
  310,20240421,   73,   79,    6
  310,20240422,   46,   73,   -1
  310,20240423,   43,   70,   13
  310,20240424,   63,   67,   34
  310,20240425,   57,   75,  123
  310,20240426,   26,   83,   18
  310,20240427,   45,  118,   77
  310,20240428,  100,  115,    0
  310,20240429,   55,  125,    0
  310,20240430,   39,  146,    1
  310,20240501,   45,  162,   12
  310,20240502,   58,  135,    1
  310,20240503,   93,  115,  165
  310,20240504,   41,  118,   46
  310,20240505,   24,  133,   -1
  310,20240506,   31,  141,  186
  310,20240507,   51,  141,    3
  310,20240508,   44,  116,   -1
  310,20240509,   22,  133,    0
  310,20240510,   33,  154,    0
  310,20240511,   53,  179,    0
  310,20240512,   54,  185,    0
  310,20240513,   42,  177,   -1
  310,20240514,   56,  170,   10
  310,20240515,   21,  152,   64
  310,20240516,   32,  144,  331
  310,20240517,   39,  143,   -1
  310,20240518,   38,  137,   -1
  310,20240519,   44,  148,    0
  310,20240520,   43,  144,    3
  310,20240521,   34,  153,   10
  310,20240522,   85,  153,   -1
  310,20240523,   53,  150,   13
  310,20240524,   37,  137,   54
  310,20240525,   46,  144,  124
  310,20240526,   59,  156,   14
  310,20240527,   58,  139,   15
  310,20240528,   78,  144,   41
  310,20240529,   80,  155,   27
  310,20240530,   54,  143,   19
  310,20240531,   71,  142,   19
  310,20240601,   80,  136,   20
  310,20240602,   55,  133,   -1
  310,20240603,   23,  150,    0
  310,20240604,   59,  165,   18
  310,20240605,   46,  136,    1
  310,20240606,   40,  143,    0
  310,20240607,   55,  147,    0
  310,20240608,   60,  140,   -1
  310,20240609,   56,  145,    0
  310,20240610,   89,  124,  130
  310,20240611,   50,  123,   -1
  310,20240612,   35,  127,   22
  310,20240613,   48,  147,   -1
  310,20240614,   71,  150,   39
  310,20240615,  107,  144,   25
  310,20240616,   79,  152,   37
  310,20240617,   50,  164,   -1
  310,20240618,   27,  161,   46
  310,20240619,   58,  157,    0
  310,20240620,   44,  165,    0
  310,20240621,   43,  161,   26
  310,20240622,   59,  165,   -1
  310,20240623,   36,  176,    0
  310,20240624,   30,  190,    0
  310,20240625,   44,  222,    0
  310,20240626,   28,  229,    0
  310,20240627,   63,  201,    0
  310,20240628,   68,  173,    0
  310,20240629,   33,  181,    2
  310,20240630,   43,  168,   28
  310,20240701,   55,  166,    2
  310,20240702,   50,  154,   26
  310,20240703,   65,  153,  253
  310,20240704,   87,  163,   26
  310,20240705,   84,  165,   41
  310,20240706,  115,  161,  105
  310,20240707,   71,  152,   57
  310,20240708,   36,  172,   -1
  310,20240709,   48,  190,  109
  310,20240710,   63,  181,   -1
  310,20240711,   53,  170,    0
  310,20240712,   55,  150,  121
  310,20240713,   71,  153,   10
  310,20240714,   58,  172,    0
  310,20240715,   38,  193,    9
  310,20240716,   90,  176,   25
  310,20240717,   43,  183,    0
  310,20240718,   28,  214,    0
  310,20240719,   30,  236,   -1
  310,20240720,   38,  223,   -1
  310,20240721,   43,  198,   -1
  310,20240722,   67,  194,   -1
  310,20240723,   67,  181,   91
  310,20240724,   31,  187,    0
  310,20240725,   51,  191,   30
  310,20240726,   63,  189,    8
  310,20240727,   46,  180,    0
  310,20240728,   30,  194,    0
  310,20240729,   41,  221,    0
  310,20240730,   30,  237,    0
  310,20240731,   43,  222,   -1
  310,20240801,   27,  201,  112
  310,20240802,   24,  216,    0
  310,20240803,   72,  197,   25
  310,20240804,   20,  193,    0
  310,20240805,   37,  200,    0
  310,20240806,   42,  218,    0
  310,20240807,   63,  193,   -1
  310,20240808,   57,  199,    2
  310,20240809,   95,  201,   12
  310,20240810,   62,  198,    0
  310,20240811,   30,  223,    0
  310,20240812,   56,  243,    0
  310,20240813,   44,  214,   -1
  310,20240814,   48,  201,    0
  310,20240815,   68,  207,    0
  310,20240816,   52,  200,   88
  310,20240817,   26,  208,   -1
  310,20240818,   41,  193,    0
  310,20240819,   54,  196,    0
  310,20240820,   62,  185,  207
  310,20240821,   83,  174,    0
  310,20240822,   89,  193,   -1
  310,20240823,   98,  197,    2
  310,20240824,   84,  190,   72
  310,20240825,   72,  168,   10
  310,20240826,   64,  179,   -1
  310,20240827,   31,  199,    0
  310,20240828,   30,  219,    0
  310,20240829,   38,  197,    0
  310,20240830,   44,  194,   -1
  310,20240831,   66,  198,    0
  310,20240901,   52,  226,    0
  310,20240902,   36,  217,    0
  310,20240903,   35,  194,    7
  310,20240904,   43,  183,    0
  310,20240905,   53,  199,   -1
  310,20240906,   38,  192,    8
  310,20240907,   35,  204,  101
  310,20240908,   71,  184,   38
  310,20240909,   51,  170,  136
  310,20240910,  102,  154,  178
  310,20240911,   79,  130,   56
  310,20240912,   43,  118,  111
  310,20240913,   34,  131,   35
  310,20240914,   31,  145,    0
  310,20240915,   53,  155,    0
  310,20240916,   46,  165,   11
  310,20240917,   58,  168,    0
  310,20240918,   63,  173,    0
  310,20240919,   63,  187,    0
  310,20240920,   55,  185,    0
  310,20240921,   35,  191,    0
  310,20240922,   51,  189,    3
  310,20240923,   63,  171,   24
  310,20240924,   66,  155,   -1
  310,20240925,   75,  157,   79
  310,20240926,  103,  166,   58
  310,20240927,  107,  130,   66
  310,20240928,   55,  121,   34
  310,20240929,   72,  123,    0
  310,20240930,  109,  138,   31
  310,20241001,   91,  134,   87
  310,20241002,   44,  121,   -1
  310,20241003,   49,  115,    0
  310,20241004,   27,  116,    0
  310,20241005,   53,  132,    0
  310,20241006,   83,  133,    7
  310,20241007,   68,  156,   -1
  310,20241008,   75,  158,   -1
  310,20241009,   58,  145,    6
  310,20241010,   51,  122,   59
  310,20241011,   29,  104,   49
  310,20241012,   68,  112,   16
  310,20241013,   62,  108,    0
  310,20241014,   50,   96,  111
  310,20241015,   66,  114,   -1
  310,20241016,   81,  159,   -1
  310,20241017,   52,  160,    7
  310,20241018,   26,  149,    7
  310,20241019,   62,  143,   -1
  310,20241020,   92,  146,    4
  310,20241021,   48,  135,  107
  310,20241022,   57,  129,   -1
  310,20241023,   39,  137,    0
  310,20241024,   58,  129,    0
  310,20241025,   40,  149,    0
  310,20241026,   19,  148,    3
  310,20241027,   34,  135,   -1
  310,20241028,   75,  131,    4
  310,20241029,   63,  133,   14
  310,20241030,   18,  137,    2
  310,20241031,   22,  132,    0
  310,20241101,   43,  108,   -1
  310,20241102,   30,  116,    3
  310,20241103,   26,   85,    0
  310,20241104,   30,   76,    0
  310,20241105,   25,   71,   -1
  310,20241106,   27,  105,    5
  310,20241107,   45,   80,    0
  310,20241108,   52,   60,   -1
  310,20241109,   20,   76,   -1
  310,20241110,   35,   98,   -1
  310,20241111,   64,  115,   70
  310,20241112,   59,   91,   63
  310,20241113,   25,   95,   -1
  310,20241114,   28,  108,   12
  310,20241115,   34,   99,   -1
  310,20241116,   79,   92,   27
  310,20241117,   71,   92,   28
  310,20241118,   43,   83,   32
  310,20241119,   63,   77,  127
  310,20241120,  111,   55,  137
  310,20241121,   63,   40,   -1
  310,20241122,   98,   62,   19
  310,20241123,  124,   64,   58
  310,20241124,  142,  139,   -1
  310,20241125,   94,  107,   39
  310,20241126,   70,   80,    4
  310,20241127,   98,   90,   91
  310,20241128,   31,   80,    6
  310,20241129,   54,   63,    0
  310,20241130,   58,   55,    0
  310,20241201,   76,   65,    5
  310,20241202,   78,   97,   34
  310,20241203,   31,   69,   25
  310,20241204,   52,   63,   -1
  310,20241205,  120,   82,  232
  310,20241206,   91,   85,    6
  310,20241207,  118,   85,  118
  310,20241208,   82,   73,   31
  310,20241209,   84,   65,   -1
  310,20241210,   74,   53,   -1
  310,20241211,   48,   40,    0
  310,20241212,   29,   37,    0
  310,20241213,   43,   24,    0
  310,20241214,   69,   52,   10
  310,20241215,   90,   85,   -1
  310,20241216,  103,   92,   -1
  310,20241217,   71,   77,   -1
  310,20241218,  119,  107,   16
  310,20241219,   92,   81,   59
  310,20241220,   79,   68,    6
  310,20241221,   95,   83,   35
  310,20241222,  119,   70,   21
  310,20241223,   73,   69,   48
  310,20241224,   55,   70,   16
  310,20241225,   34,   85,    1
  310,20241226,   28,   70,   -1
  310,20241227,   20,   35,    0
  310,20241228,   33,   19,    0
  310,20241229,   68,   42,    3
  310,20241230,   77,   70,    1
  310,20241231,  113,   53,   -1
  310,20250101,  130,   77,  153
  310,20250102,   41,   46,   59
  310,20250103,   58,   41,   -1
  310,20250104,   57,   28,    0
  310,20250105,  108,   70,  189
  310,20250106,  144,   81,   21
  310,20250107,   95,   39,   21
  310,20250108,   56,   36,   19
  310,20250109,   58,   33,   42
  310,20250110,   45,   37,   -1
  310,20250111,   23,   36,   14
  310,20250112,   19,   43,    2
  310,20250113,   35,   30,    0
  310,20250114,   55,   33,    2
  310,20250115,   19,   65,    1
  310,20250116,   29,   39,   -1
  310,20250117,   25,   18,    0
  310,20250118,   38,    2,   -1
  310,20250119,   25,    2,    0
  310,20250120,   40,   10,    0
  310,20250121,   44,    1,    0
  310,20250122,   40,   38,   61
  310,20250123,   88,   56,    9
  310,20250124,  105,   74,    9
  310,20250125,   31,   54,   47
  310,20250126,   86,   47,   16
  310,20250127,  116,   84,   48
  310,20250128,  117,   76,   28
  310,20250129,   67,   69,   18
  310,20250130,   35,   59,   42
  310,20250131,   47,   43,    1
  310,20250201,   35,   39,    0
  310,20250202,   35,   31,    0
  310,20250203,   43,   34,    0
  310,20250204,   89,   28,    0
  310,20250205,   39,   48,    0
  310,20250206,   45,   45,    1
  310,20250207,   88,   36,   -1
  310,20250208,   45,   55,    1
  310,20250209,   25,   49,   -1
  310,20250210,   71,   23,   25
  310,20250211,   44,   26,   93
  310,20250212,   33,   43,    2
  310,20250213,   41,   22,    7
  310,20250214,   45,   12,    0
  310,20250215,   50,   18,    2
  310,20250216,   58,   12,    1
  310,20250217,   42,    4,    0
  310,20250218,   64,   11,    0
  310,20250219,   70,   31,    0
  310,20250220,   70,   73,   -1
  310,20250221,   78,   99,   -1
  310,20250222,   73,   79,   69
  310,20250223,   75,   87,    0
  310,20250224,  100,   91,   25
  310,20250225,   38,   74,    2
  310,20250226,   68,   67,   69
  310,20250227,   68,   57,   32
  310,20250228,   44,   59,    2
  310,20250301,   31,   46,    0
  310,20250302,   24,   42,    0
  310,20250303,   21,   46,    0
  310,20250304,   16,   50,    0
  310,20250305,   21,   80,    0
  310,20250306,   48,   87,    0
  310,20250307,   53,  101,    0
  310,20250308,   58,  112,    0
  310,20250309,   41,  114,    0
  310,20250310,   39,  101,    0
  310,20250311,   53,   63,    1
  310,20250312,   36,   55,    8
  310,20250313,   38,   45,   16
  310,20250314,   41,   42,   -1
  310,20250315,   68,   42,    0
  310,20250316,   55,   51,    0
  310,20250317,   54,   66,   -1
  310,20250318,   68,   64,    0
  310,20250319,   42,   91,    0
  310,20250320,   28,  117,    0
  310,20250321,   72,  121,    0
  310,20250322,   50,  127,   -1
  310,20250323,   40,  114,   -1
  310,20250324,   41,   82,    0
  310,20250325,   48,   76,   -1
  310,20250326,   35,   85,    0
  310,20250327,   17,   84,    0
  310,20250328,   58,   84,   14
  310,20250329,   50,   78,    0
  310,20250330,   78,   97,    6
  310,20250331,   49,   82,    0
  310,20250401,   64,   95,    0
  310,20250402,   76,  122,    0
  310,20250403,   65,  134,    0
  310,20250404,   52,  146,    0
  310,20250405,   70,  117,    0
  310,20250406,   73,   94,    0
  310,20250407,   48,   85,    0
  310,20250408,   49,   97,    0
  310,20250409,   59,   82,    0
  310,20250410,   41,   84,    0
  310,20250411,   33,   99,    0
  310,20250412,   60,  137,    0
  310,20250413,   70,  122,    2
  310,20250414,   43,  123,    6
  310,20250415,   54,  134,   21
  310,20250416,   47,  108,   -1
  310,20250417,   22,  112,   -1
  310,20250418,   31,  119,    0
  310,20250419,   59,  116,    0
  310,20250420,   40,  107,   43
  310,20250421,   37,  119,   11
  310,20250422,   43,  114,    0
  310,20250423,   32,  115,   87
  310,20250424,   60,  107,   66
  310,20250425,   46,  117,    0
  310,20250426,   40,  126,    0
  310,20250427,   38,  141,    0
  310,20250428,   35,  149,    0
  310,20250429,   41,  160,    0
  310,20250430,   38,  173,    0
  310,20250501,   26,  201,    0
  310,20250502,   37,  162,    0
  310,20250503,   49,  135,    0
  310,20250504,   59,  103,    1
  310,20250505,   65,  103,    3
  310,20250506,   63,  108,   -1
  310,20250507,   55,  108,    1
  310,20250508,   55,  129,    0
  310,20250509,   59,  146,    0
  310,20250510,   45,  162,    0
  310,20250511,   54,  184,    0
  310,20250512,   49,  181,    0
  310,20250513,   46,  172,    0
  310,20250514,   55,  149,    0
  310,20250515,   65,  128,    0
  310,20250516,   54,  118,    0
  310,20250517,   55,  127,    0
  310,20250518,   45,  123,   -1
  310,20250519,   51,  154,    0
  310,20250520,   50,  147,    0
  310,20250521,   44,  129,    0
  310,20250522,   50,  113,    2
  310,20250523,   51,  116,    8
  310,20250524,   85,  138,   69
  310,20250525,  104,  153,   12
  310,20250526,   95,  147,    2
  310,20250527,  120,  148,  141
  310,20250528,   86,  152,   -1
  310,20250529,   80,  158,   -1
  310,20250530,   64,  162,    0
  310,20250531,   30,  180,    0
  310,20250601,   85,  159,    0
  310,20250602,   45,  151,    0
  310,20250603,   83,  167,   -1
  310,20250604,   78,  153,    1
  310,20250605,   87,  155,   79
  310,20250606,   93,  151,   42
  310,20250607,   86,  143,   49
  310,20250608,   93,  141,   18
  310,20250609,   60,  148,    0
  310,20250610,   80,  151,   -1
  310,20250611,   42,  167,    0
  310,20250612,   60,  202,    0
  310,20250613,   42,  229,    0
  310,20250614,   57,  196,   13
  310,20250615,   65,  174,    0
  310,20250616,   36,  186,    0
  310,20250617,   35,  194,    0
  310,20250618,   39,  193,    0
  310,20250619,   37,  205,    0
  310,20250620,   45,  216,    0
  310,20250621,   42,  244,    0
  310,20250622,   82,  209,   -1
  310,20250623,  106,  182,    5
  310,20250624,   95,  178,   10
  310,20250625,   48,  199,   20
  310,20250626,   90,  193,   37
  310,20250627,   66,  193,   10
  310,20250628,   77,  208,    0
  310,20250629,   43,  211,    0
  310,20250630,   38,  247,    0
  310,20250701,   40,  261,    0
  310,20250702,   47,  203,   54
  310,20250703,   43,  177,    0
  310,20250704,   53,  199,    0
  310,20250705,  100,  187,   -1
  310,20250706,   60,  176,  153
  310,20250707,   60,  166,    7
  310,20250708,   53,  161,   15
  310,20250709,   35,  189,    0
  310,20250710,   32,  208,    0
  310,20250711,   35,  207,    0
  310,20250712,   40,  191,    0
  310,20250713,   34,  198,    0
  310,20250714,   75,  201,   -1
  310,20250715,   91,  187,   -1
  310,20250716,   71,  182,   74
  310,20250717,   23,  206,    0
  310,20250718,   28,  237,    0
  310,20250719,   68,  229,   -1
  310,20250720,   46,  201,   18
  310,20250721,   71,  189,   58
  310,20250722,   90,  193,   -1
  310,20250723,   50,  191,    5
  310,20250724,   38,  195,   15
  310,20250725,   29,  196,   -1
  310,20250726,   58,  198,    5
  310,20250727,   39,  184,   64
  310,20250728,   50,  192,   -1
  310,20250729,   53,  193,   -1
  310,20250730,   45,  193,    2
  310,20250731,   56,  185,  100
  310,20250801,   53,  177,    2
  310,20250802,   63,  171,   92
  310,20250803,   90,  185,   49
  310,20250804,   88,  208,    7
  310,20250805,   71,  188,    0
  310,20250806,   31,  187,    0
  310,20250807,   55,  198,   -1
  310,20250808,   52,  195,    0
  310,20250809,   57,  189,    0
  310,20250810,   35,  202,    0
  310,20250811,   34,  218,    0
  310,20250812,   40,  246,   -1
  310,20250813,   31,  223,   -1
  310,20250814,   50,  216,    0
  310,20250815,   42,  210,    0
  310,20250816,   54,  189,    1
  310,20250817,   38,  180,   -1
  310,20250818,   44,  196,    0
  310,20250819,   57,  206,    0
  310,20250820,   55,  185,    0
  310,20250821,   63,  182,    0
  310,20250822,   37,  171,    1
  310,20250823,   49,  171,   17
  310,20250824,   25,  171,    0
  310,20250825,   39,  198,    0
  310,20250826,   71,  204,    0
  310,20250827,   38,  194,    0
  310,20250828,   53,  188,   76
  310,20250829,   77,  173,   55
  310,20250830,   72,  189,   22
  310,20250831,   54,  188,    4
  310,20250901,   78,  184,    5
  310,20250902,   89,  175,   -1
  310,20250903,  111,  189,   48
  310,20250904,   93,  178,    3
  310,20250905,   51,  170,    0
  310,20250906,   56,  191,    0
  310,20250907,   73,  209,   -1
  310,20250908,   51,  188,    0
  310,20250909,   40,  172,    0
  310,20250910,   62,  170,    6
  310,20250911,  100,  161,   24
  310,20250912,   98,  156,    2
  310,20250913,   84,  144,   72
  310,20250914,   76,  160,   90
  310,20250915,  153,  172,   16
  310,20250916,  124,  162,   18
  310,20250917,   90,  162,   11
  310,20250918,   85,  188,    0
  310,20250919,   51,  195,    0
  310,20250920,   67,  191,   46
  310,20250921,   72,  143,   20
  310,20250922,   59,  134,    4
  310,20250923,   49,  136,   -1
  310,20250924,   66,  128,    0
  310,20250925,   66,  121,   -1
  310,20250926,   40,  123,    0
  310,20250927,   22,  137,    0
  310,20250928,   28,  146,    0
  310,20250929,   29,  146,    0
  310,20250930,   29,  148,   -1
  310,20251001,   30,  135,    0
  310,20251002,   58,  148,    0
  310,20251003,   99,  138,   54
  310,20251004,  153,  148,  139
  310,20251005,  104,  141,    7
  310,20251006,   66,  146,    0
  310,20251007,   45,  142,    2
  310,20251008,   38,  141,    9
  310,20251009,   29,  139,    0
